X,Y,MANUFACTUR,OWNER,CITY_FILE,SHEET_NUM,YEAR_BUILT,STATUS,SOURCE,COMMENT,PIPE_ID,ASSETID,LAST_UPDAT,STATION,TRUCK,SHIFT,INSPECTION,CONDITION,icon_url
-97.0641405175486,32.6307162995378,WATEROUS,GRAND PRAIRIE,P-777B,"19","2000",ACTIVE,AS BUILT,NO COMMENT,"889","458",2016/06/02,,,,,,./0.png
-97.0636930228659,32.631118285299,WATEROUS,GRAND PRAIRIE,P-777B,"19","2000",ACTIVE,AS BUILT,NO COMMENT,"903","457",2016/06/02,,,,,,./0.png
-97.0575713388182,32.6316530670801,WATEROUS,GRAND PRAIRIE,P-844,"37","2001",ACTIVE,AS BUILT,NO COMMENT,"913","424",2023/02/15,,,,,,./0.png
-97.0630874794566,32.6366999128785,WATEROUS,GRAND PRAIRIE,W-675,1-3,"2002",ACTIVE,AS BUILT,NO COMMENT,"934","373",2018/02/05,,,,,,./0.png
-97.0559806601576,32.6370322281154,WATEROUS,GRAND PRAIRIE,P-953,"3","2003",ACTIVE,AS BUILT,NO COMMENT,"935","379",2016/06/02,,,,,,./0.png
-97.054649814818,32.6367122509109,WATEROUS,GRAND PRAIRIE,P-953,"3","2003",ACTIVE,AS BUILT,NO COMMENT,"938","377",2022/01/25,,,,,,./0.png
-97.0558718595514,32.6361387439446,WATEROUS,GRAND PRAIRIE,P-953,"3","2003",ACTIVE,AS BUILT,NO COMMENT,"938","378",2020/10/01,,,,,,./0.png
-97.0588728231686,32.637921066682,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"941","383",2020/10/01,,,,,,./0.png
-97.0566550019071,32.6376541864367,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"944","381",2023/02/14,,,,,,./0.png
-97.0550525111791,32.6379706140524,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"946","376",2016/06/02,,,,,,./0.png
-97.0607783034757,32.6386942285733,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"949","387",2018/02/05,,,,,,./0.png
-97.0523808301636,32.6389067501805,MUELLER,GRAND PRAIRIE,P-916-A,"36","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"962","399",2016/06/02,,,,,,./0.png
-97.0532380227119,32.6384947031346,MUELLER,GRAND PRAIRIE,P-916B,"25","2003",ACTIVE,AS BUILT,NO COMMENT,"962","400",2016/06/02,,,,,,./0.png
-97.0573479247642,32.6382665603863,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"963","380",2016/06/02,,,,,,./0.png
-97.0497651767772,32.6391029914982,MUELLER,GRAND PRAIRIE,P-916-A,"36","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"978","405",2016/06/02,,,,,,./0.png
-97.0576428463556,32.6390831227012,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"981","382",2023/02/14,,,,,,./0.png
-97.0558580670379,32.6394881775255,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"983","375",2022/01/25,,,,,,./0.png
-97.0600922355069,32.6395191480405,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"985","384",2023/02/14,,,,,,./0.png
-97.0522500468214,32.6400111743186,MUELLER,GRAND PRAIRIE,P-916-A,"36","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"998","398",2023/02/14,,,,,,./0.png
-97.058609516275,32.6395947246969,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"1010","386",2023/02/14,,,,,,./0.png
-97.0506179877548,32.6396029506737,MUELLER,GRAND PRAIRIE,P-916-A,"36","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"1017","408",2016/06/02,,,,,,./0.png
-97.0498330127084,32.6406883346009,MUELLER,GRAND PRAIRIE,P-916-A,"36","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"1018","407",2023/02/14,,,,,,./0.png
-97.0524732254916,32.6406405347113,MUELLER,GRAND PRAIRIE,P-916-A,"36","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"1019","396",2016/06/02,,,,,,./0.png
-97.0589297077518,32.6404241568803,WATEROUS,GRAND PRAIRIE,P-880B,"4","0",ACTIVE,AS BUILT,NO COMMENT,"1029","385",2020/10/01,,,,,,./0.png
-97.0567718022731,32.6408646740032,WATEROUS,GRAND PRAIRIE,P-880B,"4","2002",ACTIVE,AS BUILT,NO COMMENT,"1042","374",2020/10/01,,,,,,./0.png
-97.058461490917,32.641116741302,WATEROUS,GRAND PRAIRIE,P-916B,"25","2003",ACTIVE,AS BUILT,"REFERENCED, NOT VERIFIED","1052","390",2023/02/14,,,,,,./0.png
-97.0524477983964,32.6416419639087,WATEROUS,GRAND PRAIRIE,P-916-A,"36","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"1055","392",2016/06/02,,,,,,./0.png
-97.0536297681733,32.6410464535471,WATEROUS,GRAND PRAIRIE,P-916B,"25","2003",ACTIVE,AS BUILT,NO COMMENT,"1055","393",2016/06/02,,,,,,./0.png
-97.0519199912795,32.6412716860172,MUELLER,GRAND PRAIRIE,P-916-A,"36","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"1057","403",2023/02/14,,,,,,./0.png
-97.0570759986947,32.6417822451633,WATEROUS,GRAND PRAIRIE,P-916B,"25","2003",ACTIVE,AS BUILT,NO COMMENT,"1062","391",2018/11/27,,,,,,./0.png
-97.0450428451238,32.6419875606267,MUELLER,GRAND PRAIRIE,P-969,"21","2003",ACTIVE,DESIGN PLANS,NO COMMENT,"1097","356",2023/03/01,,,,,,./0.png
-97.0354130287564,32.6427891043363,WATEROUS,GRAND PRAIRIE,P-924B,"13","2002",ACTIVE,AS BUILT,NO COMMENT,"1101","344",2016/06/02,,,,,,./0.png
-97.0345447115103,32.6452455173268,WATEROUS,GRAND PRAIRIE,P-924A,"15","2002",ACTIVE,AS BUILT,NO COMMENT,"1216","340",2016/06/02,,,,,,./0.png
-97.0552631896206,32.645564647919,MUELLER,GRAND PRAIRIE,P-931,"26","2002",ACTIVE,DESIGN PLANS,NO COMMENT,"1231","369",2020/10/01,,,,,,./0.png
-97.0562235629535,32.6456658625374,MUELLER,GRAND PRAIRIE,P-931,"26","2002",ACTIVE,DESIGN PLANS,NO COMMENT,"1249","370",2020/10/01,,,,,,./0.png
-97.0344682155304,32.6463591547893,MUELLER,GRAND PRAIRIE,P-434G2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1272","538",2020/10/01,,,,,,./0.png
-97.0305564354882,32.6464376806033,MUELLER,GRAND PRAIRIE,P-434F2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1276","540",2016/06/02,,,,,,./0.png
-97.0570396678054,32.6468291709373,MUELLER,GRAND PRAIRIE,P-931,"26","2002",ACTIVE,DESIGN PLANS,NO COMMENT,"1287","372",2017/10/10,,,,,,./0.png
-97.0333858506591,32.64729466904,MUELLER,GRAND PRAIRIE,P-434G2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1300","542",2016/06/02,,,,,,./0.png
-97.0277415122183,32.6474509469555,MUELLER,GRAND PRAIRIE,W-133,"23","1978",ACTIVE,AS BUILT,NO COMMENT,"1307","336",2016/06/02,,,,,,./0.png
-97.0259770580857,32.6474740881517,MUELLER,GRAND PRAIRIE,W-133,"32","1978",ACTIVE,AS BUILT,NO COMMENT,"1308","335",2016/06/02,,,,,,./0.png
-97.0222675902842,32.6474167971888,MUELLER,GRAND PRAIRIE,W-133,"33","1978",ACTIVE,AS BUILT,NO COMMENT,"1309","333",2023/07/05,,,,,,./0.png
-97.0191739643993,32.6473999968395,MUELLER,GRAND PRAIRIE,W-133,"34","1978",ACTIVE,AS BUILT,NO COMMENT,"1312","331",2016/06/02,,,,,,./0.png
-97.020860945341,32.6474147069179,MUELLER,GRAND PRAIRIE,W-133,"34","1978",ACTIVE,AS BUILT,NO COMMENT,"1312","332",2016/06/02,,,,,,./0.png
-97.0173400617723,32.6473986345522,MUELLER,GRAND PRAIRIE,W-133,"34","1978",ACTIVE,AS BUILT,NO COMMENT,"1313","330",2016/06/02,,,,,,./0.png
-97.0154778746299,32.6473773400621,MUELLER,GRAND PRAIRIE,W-133,"35","1978",ACTIVE,AS BUILT,NO COMMENT,"1315","329",2016/06/02,,,,,,./0.png
-97.0303567844122,32.6479784581694,MUELLER,GRAND PRAIRIE,P-434F2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1344","545",2016/06/02,,,,,,./0.png
-97.034461421241,32.6480142114617,MUELLER,GRAND PRAIRIE,P-434G2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1345","543",2016/06/02,,,,,,./0.png
-97.032475774112,32.6481049376918,MUELLER,GRAND PRAIRIE,P-434G2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1353","544",2016/06/02,,,,,,./0.png
-97.0527047554208,32.6488434158204,KENNEDY,GRAND PRAIRIE,P-558A,"13","1985",ACTIVE,AS BUILT,NO COMMENT,"1377","584",2016/06/02,,,,,,./0.png
-97.0342910563058,32.6489489449102,MUELLER,GRAND PRAIRIE,P-434G2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1383","537",2016/06/02,,,,,,./0.png
-97.0294156815436,32.6488820639082,MUELLER,GRAND PRAIRIE,P-434F2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1384","546",2016/06/02,,,,,,./0.png
-97.0172999860545,32.6488349342084,MUELLER,GRAND PRAIRIE,W-133,"30","1978",ACTIVE,AS BUILT,NO COMMENT,"1394","322",2016/06/02,,,,,,./0.png
-97.0154371501607,32.6488285935139,MUELLER,GRAND PRAIRIE,W-133,"31","1978",ACTIVE,AS BUILT,NO COMMENT,"1396","321",2016/06/02,,,,,,./0.png
-97.0512911824964,32.6491755836716,KENNEDY,GRAND PRAIRIE,P-558A,"13","1985",ACTIVE,AS BUILT,NO COMMENT,"1399","595",2016/06/02,,,,,,./0.png
-97.0324651171716,32.6489357877582,MUELLER,GRAND PRAIRIE,P-434G2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1409","536",2016/06/02,,,,,,./0.png
-97.0307665511778,32.6493342728626,MUELLER,GRAND PRAIRIE,P-434F2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1419","535",2016/06/02,,,,,,./0.png
-97.0525028345942,32.6496985564036,KENNEDY,GRAND PRAIRIE,P-558A,"13","1985",ACTIVE,AS BUILT,NO COMMENT,"1448","586",2016/06/02,,,,,,./0.png
-97.0504753557986,32.6496930309069,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1456","585",2016/06/02,,,,,,./0.png
-97.0290016333704,32.6498544614488,MUELLER,GRAND PRAIRIE,P-434F2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1461","547",2016/06/02,,,,,,./0.png
-97.0546775498596,32.6499148064284,KENNEDY,GRAND PRAIRIE,P-558A,"13","1985",ACTIVE,AS BUILT,NO COMMENT,"1471","591",2016/06/02,,,,,,./0.png
-97.019136317454,32.6502849879463,MUELLER,GRAND PRAIRIE,W-133,"26","1978",ACTIVE,AS BUILT,NO COMMENT,"1502","310",2016/06/02,,,,,,./0.png
-97.0208897814414,32.6502807055608,AWWA,GRAND PRAIRIE,W-133,N/A,"1978",ACTIVE,AS BUILT,NO COMMENT,"1502","311",2016/06/02,,,,,,./0.png
-97.0172857762328,32.6502674813589,MUELLER,GRAND PRAIRIE,W-133,"26","1978",ACTIVE,AS BUILT,NO COMMENT,"1504","309",2016/06/02,,,,,,./0.png
-97.015426648501,32.6502523040337,MUELLER,GRAND PRAIRIE,W-133,"27","1978",ACTIVE,AS BUILT,NO COMMENT,"1506","308",2016/06/02,,,,,,./0.png
-97.0531551637473,32.6503925294833,KENNEDY,GRAND PRAIRIE,P-558A,"13","1985",ACTIVE,AS BUILT,NO COMMENT,"1512","590",2016/06/02,,,,,,./0.png
-97.0344484967268,32.6508187497265,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1542","525",2016/06/02,,,,,,./0.png
-97.0517286872524,32.6508929019891,KENNEDY,GRAND PRAIRIE,P-558A,"13","1985",ACTIVE,AS BUILT,NO COMMENT,"1544","594",2020/09/26,,,,,,./0.png
-97.0298654613394,32.6508018833961,MUELLER,GRAND PRAIRIE,P-434F2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1545","534",2016/06/02,,,,,,./0.png
-97.0580722216474,32.6512366913697,WATEROUS,GRAND PRAIRIE,P-776,"24","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1555","582",2016/10/26,,,,,,./0.png
-97.054492172552,32.6507499281699,KENNEDY,GRAND PRAIRIE,P-558A,"13","1985",ACTIVE,AS BUILT,NO COMMENT,"1569","592",2016/06/02,,,,,,./0.png
-97.0526573162241,32.6512752743584,KENNEDY,GRAND PRAIRIE,P-558A,"13","1985",ACTIVE,AS BUILT,NO COMMENT,"1569","593",2016/06/02,,,,,,./0.png
-97.0567040333214,32.651679544533,WATEROUS,GRAND PRAIRIE,P-776,"24","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1581","580",2016/06/02,,,,,,./0.png
-97.0329618177153,32.6508024483599,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1598","524",2016/06/02,,,,,,./0.png
-97.0319717500332,32.6515945340162,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1603","527",2016/06/02,,,,,,./0.png
-97.0280566390623,32.651555847809,MUELLER,GRAND PRAIRIE,P-434F2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1604","533",2016/06/02,,,,,,./0.png
-97.0336339728373,32.6516453023625,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1608","526",2016/06/02,,,,,,./0.png
-97.0187404801698,32.6514805454128,MUELLER,GRAND PRAIRIE,P-434E2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1613","297",2016/06/02,,,,,,./0.png
-97.0204802378295,32.6514901432473,MUELLER,GRAND PRAIRIE,P-434E2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1613","298",2016/06/02,,,,,,./0.png
-97.0161629976281,32.651485500366,MUELLER,GRAND PRAIRIE,P-434M2,"3","1978",ACTIVE,AS BUILT,NO COMMENT,"1618","306",2016/06/02,,,,,,./0.png
-97.0149299411293,32.6514782396358,MUELLER,GRAND PRAIRIE,P-434M2,"3","1978",ACTIVE,AS BUILT,NO COMMENT,"1619","307",2016/06/02,,,,,,./0.png
-97.0498469356369,32.6510143752248,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1628","587",2016/06/02,,,,,,./0.png
-97.0486673942809,32.6517546409696,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1628","588",2016/06/02,,,,,,./0.png
-97.0505819084916,32.651620560554,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1628","589",2016/06/02,,,,,,./0.png
-97.0223214902854,32.6515221131354,MUELLER,GRAND PRAIRIE,P-434L2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1629","299",2016/06/02,,,,,,./0.png
-97.0241268332715,32.6515334676159,MUELLER,GRAND PRAIRIE,P-434L2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1629","300",2016/06/02,,,,,,./0.png
-97.0261401409035,32.6515416302604,MUELLER,GRAND PRAIRIE,P-434L2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1631","301",2016/06/02,,,,,,./0.png
-97.053270507785,32.6521571940617,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1648","571",2016/06/02,,,,,,./0.png
-97.0338086884217,32.6499887437475,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1650","528",2016/06/02,,,,,,./0.png
-97.0319451499401,32.6500684367438,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1650","529",2016/06/02,,,,,,./0.png
-97.0309849983746,32.6513068547991,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1650","530",2016/06/02,,,,,,./0.png
-97.0563607559864,32.6525282208097,WATEROUS,GRAND PRAIRIE,P-776,"24","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1666","579",2016/06/02,,,,,,./0.png
-97.0521119499362,32.6525637890072,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1670","561",2016/06/02,,,,,,./0.png
-97.017590775917,32.6521659532013,MUELLER,GRAND PRAIRIE,P-434E2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1673","296",2016/06/02,,,,,,./0.png
-97.0344078946504,32.6524552994923,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1675","521",2022/02/14,,,,,,./0.png
-97.0328451765511,32.6524634900658,MUELLER,GRAND PRAIRIE,P-434J2,"3","1978",ACTIVE,DESIGN PLANS,NO COMMENT,"1676","520",2016/06/02,,,,,,./0.png
-97.0245726956586,32.6521156599014,MUELLER,GRAND PRAIRIE,P-434L2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1680","302",2016/06/02,,,,,,./0.png
-97.0208497947677,32.6523347939922,MUELLER,GRAND PRAIRIE,P-434E2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1684","303",2016/06/02,,,,,,./0.png
-97.0191101381593,32.6523211495552,MUELLER,GRAND PRAIRIE,P-434E2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1684","304",2016/06/02,,,,,,./0.png
-97.0160116003347,32.6523178552652,MUELLER,GRAND PRAIRIE,P-434M2,"3","1978",ACTIVE,AS BUILT,NO COMMENT,"1690","305",2016/06/02,,,,,,./0.png
-97.0299208680755,32.6523987652071,MUELLER,GRAND PRAIRIE,P-434I2,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"1702","531",2016/06/02,,,,,,./0.png
-97.0282800352903,32.6526106075761,MUELLER,GRAND PRAIRIE,P-434I2,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"1702","532",2016/06/02,,,,,,./0.png
-97.0577804385104,32.6529774350849,WATEROUS,GRAND PRAIRIE,P-776,"24","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1708","578",2016/06/02,,,,,,./0.png
-97.0500807562486,32.6528475487184,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1710","562",2016/06/02,,,,,,./0.png
-97.0310855606799,32.6527061703427,MUELLER,GRAND PRAIRIE,P-434I2,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"1714","519",2016/06/02,,,,,,./0.png
-97.0539842783786,32.6526284717239,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1732","572",2016/06/02,,,,,,./0.png
-97.0551230675515,32.6532650150659,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1732","573",2016/06/02,,,,,,./0.png
-97.0344266741127,32.6531539262535,MUELLER,GRAND PRAIRIE,P-434C2,"3","1977",ACTIVE,AS BUILT,NO COMMENT,"1759","522",2016/06/02,,,,,,./0.png
-97.0562484128365,32.653669990483,WATEROUS,GRAND PRAIRIE,P-776,"24","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1767","577",2016/06/02,,,,,,./0.png
-97.0585663395807,32.65195655687,WATEROUS,GRAND PRAIRIE,P-714,"26","1998",ACTIVE,AS BUILT,NO COMMENT,"1770","548",2016/06/02,,,,,,./0.png
-97.029268262293,32.6534147224885,MUELLER,GRAND PRAIRIE,P-434I2,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"1773","518",2016/06/02,,,,,,./0.png
-97.0269623140515,32.6534148358354,MUELLER,GRAND PRAIRIE,P-434I2,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"1777","318",2016/06/02,,,,,,./0.png
-97.0189062169526,32.6533651150556,MUELLER,GRAND PRAIRIE,P-434H2,"3","1978",ACTIVE,AS BUILT,NO COMMENT,"1789","287",2016/06/02,,,,,,./0.png
-97.0583756835472,32.6537902689126,WATEROUS,GRAND PRAIRIE,P-776,"24","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1796","554",2016/06/02,,,,,,./0.png
-97.057498664691,32.6538152726089,WATEROUS,GRAND PRAIRIE,P-776,"24","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1799","576",2016/06/02,,,,,,./0.png
-97.0509206499587,32.6534399257093,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1801","564",2016/06/02,,,,,,./0.png
-97.0329260301814,32.6535338983516,MUELLER,GRAND PRAIRIE,P-434C2,"3","1977",ACTIVE,AS BUILT,NO COMMENT,"1804","523",2016/06/02,,,,,,./0.png
-97.0314352406682,32.6537132637336,MUELLER,GRAND PRAIRIE,P-434C2,"3","1977",ACTIVE,AS BUILT,NO COMMENT,"1806","517",2016/06/02,,,,,,./0.png
-97.0486649547634,32.6533906326786,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1814","563",2016/06/02,,,,,,./0.png
-97.0494903836879,32.6540668592711,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1986",ACTIVE,AS BUILT,NO COMMENT,"1818","565",2016/06/02,,,,,,./0.png
-97.0543858146266,32.6542383145133,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1826","569",2016/06/02,,,,,,./0.png
-97.0532169060019,32.6530442721215,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1826","570",2016/06/02,,,,,,./0.png
-97.0257361258759,32.6540579567547,MUELLER,GRAND PRAIRIE,P-434I2,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"1830","319",2016/06/02,,,,,,./0.png
-97.0299248611663,32.6542022994883,MUELLER,GRAND PRAIRIE,W-664,C106.1,"1977",ACTIVE,DESIGN PLANS,NO COMMENT,"1833","511",2016/06/02,,,,,,./0.png
-97.030858472957,32.6539951970295,MUELLER,GRAND PRAIRIE,W-664,C106.1,"1977",ACTIVE,DESIGN PLANS,NO COMMENT,"1833","512",2016/06/02,,,,,,./0.png
-97.0177717423475,32.6540614770061,MUELLER,GRAND PRAIRIE,P-434E2,"3","1978",ACTIVE,AS BUILT,NO COMMENT,"1842","286",2016/06/02,,,,,,./0.png
-97.0527380145479,32.6537045252416,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1844","566",2016/06/02,,,,,,./0.png
-97.0192935401142,32.6541933322052,MUELLER,GRAND PRAIRIE,P-434H2,"3","1978",ACTIVE,AS BUILT,NO COMMENT,"1845","290",2016/06/02,,,,,,./0.png
-97.0208830439894,32.6535408313178,MUELLER,GRAND PRAIRIE,P-434E2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1846","288",2016/06/02,,,,,,./0.png
-97.0208771595642,32.6543516483215,MUELLER,GRAND PRAIRIE,P-434E2,"3","1979",ACTIVE,AS BUILT,NO COMMENT,"1848","289",2016/06/02,,,,,,./0.png
-97.0566648333479,32.6547461597048,WATEROUS,GRAND PRAIRIE,P-776,"24","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1849","555",2016/06/02,,,,,,./0.png
-97.0331372384937,32.6543310530826,MUELLER,GRAND PRAIRIE,P-434C2,"3","1977",ACTIVE,AS BUILT,NO COMMENT,"1852","513",2016/06/02,,,,,,./0.png
-97.027924415961,32.654611543733,MUELLER,GRAND PRAIRIE,P-434C2,"3","1977",ACTIVE,AS BUILT,NO COMMENT,"1853","510",2016/06/02,,,,,,./0.png
-97.0344454588869,32.6547661542636,MUELLER,GRAND PRAIRIE,P-434C2,"3","1977",ACTIVE,AS BUILT,NO COMMENT,"1861","514",2016/06/02,,,,,,./0.png
-97.0588816918436,32.6547698680725,WATEROUS,GRAND PRAIRIE,P-773,"19","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1862","549",2020/08/24,,,,,,./0.png
-97.0506304722235,32.6552131415407,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1867","558",2016/06/02,,,,,,./0.png
-97.0490233772086,32.6551959957962,KENNEDY,GRAND PRAIRIE,P-558A3,"16","1988",ACTIVE,AS BUILT,NO COMMENT,"1867","559",2016/06/02,,,,,,./0.png
-97.0576343540032,32.6553081914619,WATEROUS,GRAND PRAIRIE,P-773,"19","1998",ACTIVE,DESIGN PLANS,WD FIELD VERIFIED (SCOTT JOHNSTON),"1876","553",2020/06/02,,,,,,./0.png
-97.0552716305738,32.6547232876805,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1878","575",2016/06/02,,,,,,./0.png
-97.0535178047328,32.6547143551041,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1879","567",2016/06/02,,,,,,./0.png
-97.0597538179809,32.6552990499117,WATEROUS,GRAND PRAIRIE,P-773,"19","1998",ACTIVE,DESIGN PLANS,NO COMMENT,"1958","550",2020/06/02,,,,,,./0.png
-97.0318984190167,32.6551224545533,MUELLER,GRAND PRAIRIE,P-434C2,"3","1977",ACTIVE,AS BUILT,NO COMMENT,"1883","516",2016/06/02,,,,,,./0.png
-97.033118062674,32.6551901592018,MUELLER,GRAND PRAIRIE,P-434C2,"3","1977",ACTIVE,AS BUILT,NO COMMENT,"1886","515",2016/06/02,,,,,,./0.png
-97.0266626919259,32.6547247545295,MUELLER,GRAND PRAIRIE,P-434I2,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"1887","292",2016/06/02,,,,,,./0.png
-97.0544094684171,32.6554212523589,MUELLER,GRAND PRAIRIE,P-558A1,"14","1988",ACTIVE,AS BUILT,NO COMMENT,"1896","568",2016/06/02,,,,,,./0.png
-97.0178838747915,32.6550340137405,MUELLER,GRAND PRAIRIE,P-434H2,"3","1978",ACTIVE,AS BUILT,NO COMMENT,"1900","285",2016/06/02,,,,,,./0.png
-97.0226635578779,32.6556035869139,MUELLER,GRAND PRAIRIE,P-434I2,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"1943","293",2016/06/02,,,,,,./0.png
-97.0582009082387,32.6560335027583,WATEROUS,GRAND PRAIRIE,P-773,"19","1998",ACTIVE,DESIGN PLANS,WD FIELD VERIFIED (SCOTT JOHNSTON),"1955","92",2020/06/02,,,,,,./0.png
-97.0589775921097,32.6560532130632,WATEROUS,GRAND PRAIRIE,P-714,"26","1996",ACTIVE,AS BUILT,NO COMMENT,"1962","91",2020/08/24,,,,,,./0.png
